,station no.,station name,latitude,longitude,altitude,meanSpeed-100m,scaleFactor,meanSpeed-10m,startTime,meanRes,Observations,1-in-5-year duration,1-in-10-year duration,1-in-20-year duration,1-in-25-year duration,1-in-50-year duration,1-in-100-year duration
11,050137,CONDOBOLIN AIRPORT AWS                  ,-33.0682,147.2133,192.6,6.2185802,1.6705240033520772,3.7225327103911483,1993-06-15 00:00:00,40.80438598333333,384341,14.263312549801032,19.549052936842838,26.578479171103194,29.302422295460186,39.54933763588331,53.17655544075542
12,051049,TRANGIE RESEARCH STATION AWS            ,-31.9861,147.9489,215.0,6.804929,1.9720005302805932,3.4507743152755577,1997-10-10 10:00:00,41.305167266666665,324717,35.94777098368603,54.23156186321056,81.5469589103523,92.94393605358542,139.38200409410632,208.75898805699546
13,051161,COONAMBLE AIRPORT AWS                   ,-30.9776,148.3798,181.3,6.300622,1.554780878475935,4.052417979673964,1997-09-17 10:00:00,41.897991033333334,320913,4.05503237247467,4.744307219982147,5.433582097291946,5.655479043722153,6.344753921031952,7.034028798341751
14,052088,WALGETT AIRPORT AWS                     ,-30.0372,148.1223,133.0,6.490273,1.7253827255897296,3.7616425054861162,1997-05-23 10:00:00,37.90757895,359139,4.905544430017471,5.613400340080261,6.321256250143051,6.549134969711304,7.256990894675255,7.964846819639206
15,053000,MOREE AUTOSONDE                         ,-29.4917,149.8461,213.0,5.68134,1.870091479738585,3.0380012310330997,2000-06-30 11:00:00,43.10469313333333,16066,4.9538596868515015,5.627752810716629,6.301645934581757,6.518591076135635,7.192484214901924,7.866377368569374
16,053115,MOREE AERO                              ,-29.4898,149.8471,213.0,5.6745696,1.355206585984666,4.187235854272341,1989-01-06 12:30:00,38.92014833333334,462839,2.081483855843544,2.498308852314949,2.915133848786354,3.0493215322494507,3.4661465287208557,3.8829715251922607
17,054038,NARRABRI AIRPORT AWS                    ,-30.3154,149.8302,229.0,5.81251,1.4672360909929882,3.9615369668602978,2001-07-13 15:00:00,36.697000116666665,311647,12.092133324544902,20.918473057550926,36.10891835018018,43.03375755848022,74.17011126869535,127.75688584958877
18,055024,GUNNEDAH RESOURCE CENTRE                ,-31.0261,150.2687,307.3,4.7722683,,,,,,,,,,,
19,055202,GUNNEDAH AIRPORT AWS                    ,-30.9537,150.2494,262.6,4.8859096,1.375874598691903,3.551129995413646,2001-09-14 09:00:00,39.56758396666667,286599,2.4965241104364395,3.092953100800514,3.6893820762634277,3.881389334797859,4.477818325161934,5.074247315526009
20,055325,TAMWORTH AIRPORT AWS                    ,-31.0742,150.8362,394.9,4.44476,1.2600101979512623,3.5275586284624403,1989-01-01 18:00:00,52.07322005,346035,1.2208914458751678,1.6286250799894333,2.0363587141036987,2.1676196306943893,2.575353264808655,2.9830869138240814
21,056018,INVERELL RESEARCH CENTRE                ,-29.7752,151.082,664.0,4.4586205,1.6372325773438365,2.7232664497073054,2002-12-18 10:30:00,36.9749743,288943,2.2171651124954224,2.910312294960022,3.6034594774246216,3.826603025197983,4.519750207662582,5.212897419929504
22,056238,ARMIDALE AIRPORT AWS                    ,-30.5273,151.6158,1079.0,6.852955,1.5273942636037203,4.486696740848792,1993-06-19 11:00:00,36.2931182,431895,33.591383696627005,58.25986627636366,100.87795444800358,120.35235920841832,208.15100336869352,359.8348512128776
23,056243,GLEN INNES AIRPORT AWS                  ,-29.678,151.694,1044.3,6.608227,1.5310068698609485,4.316262001308479,1996-10-16 10:00:00,41.633888266666666,334570,26.509163988732958,44.17276547925865,73.37872000485126,86.36508064529608,143.14177703088964,237.01943916229362
24,058009,BYRON BAY (CAPE BYRON LIGHTHOUSE)       ,-28.6388,153.6361,95.0,7.9893312,1.3178071894896062,6.062594975306421,1994-06-28 03:00:00,198.93374088333334,22228,80973680733.51501,5986355305598.567,442569110363416.6,1768505085335592.8,1.3074494952851046e+17,9.66592743723418e+18
25,058012,YAMBA PILOT STATION                     ,-29.4325,153.3632,27.4,7.1609964,1.8327213583291786,3.9073023318728377,2007-10-10 14:00:00,34.705824750000005,234928,330.7871824943588,739.1809534850097,1651.8599721037344,2139.932204524753,4782.260991754894,10687.341371765038
26,058077,GRAFTON RESEARCH STN                    ,-29.6224,152.9605,25.0,4.9202986,1.8070371438283757,2.7228541445091006,2002-08-30 09:00:00,32.09084881666667,337858,4.347457975149155,4.959662020206451,5.571866050362587,5.76895172894001,6.381155773997307,6.993359819054604
27,058161,GRAFTON AIRPORT AWS                     ,-29.7583,153.0297,25.1,4.696321,2.0148275620390645,2.330879872338447,2006-04-07 12:00:00,31.735029750000002,281926,4.2791829109191895,4.849887952208519,5.4205929934978485,5.604318976402283,6.175024032592773,6.745729073882103
28,058198,BALLINA AIRPORT AWS                     ,-28.8353,153.5585,1.3,5.639257,1.461475424566156,3.858605392469838,1995-07-23 13:30:00,41.361946966666665,352405,4.562015056610107,5.445777714252472,6.329540371894836,6.614048421382904,7.497811108827591,8.381573766469955
29,058208,CASINO AIRPORT AWS                      ,-28.8824,153.0618,20.9,5.3796363,1.8603978564725703,2.8916590443128833,1995-07-20 10:00:00,39.381830550000004,370256,5.965987280011177,6.876374527812004,7.786761775612831,8.079841017723083,8.990228280425072,9.900615572929382
30,058212,EVANS HEAD RAAF BOMBING RANGE AWS       ,-29.183,153.3964,62.5,6.419108,1.4229333509329982,4.511179606382846,1998-03-01 11:00:00,37.949844399999996,348037,15.78806169411834,24.061684478794092,36.41631666223764,41.56956698650744,62.560057357593614,93.90422116999055
31,058214,LISMORE AIRPORT AWS                     ,-28.8305,153.2601,9.2,4.5676584,1.4739286268691774,3.0989685260946196,2002-02-22 10:00:00,38.338484566666665,289898,3.0618354082107544,3.730661630630493,4.399487853050232,4.614801824092865,5.283628046512604,5.9524542689323425
32,058216,BYRON BAY (CAPE BYRON AWS)              ,-28.6399,153.6358,95.0,7.869695,1.2724012562879237,6.184916234344087,2002-11-26 10:00:00,36.07394988333333,297039,33.036185890146214,53.94582867890253,87.71966306780547,102.51937112620794,166.17699468610937,268.99855206151386
33,059007,KEMPSEY AIRPORT AWS                     ,-31.0711,152.7717,13.0,4.549746,1.6420627276375628,2.770750446954767,2001-02-16 10:00:00,35.7961292,325412,3.568894624710083,4.134652614593506,4.700410604476929,4.882543995976448,5.448302000761032,6.014060005545616
34,059040,COFFS HARBOUR MO                        ,-30.3107,153.1187,5.0,6.163791,1.4440269848445626,4.268473681134472,1989-01-10 17:30:00,44.61411978333333,313685,5.376214474439621,6.201689779758453,7.027165085077286,7.292908787727356,8.118384093046188,8.94385939836502
35,059151,COFFS HARBOUR AIRPORT                   ,-30.3189,153.1162,3.5,6.177133,1.4681515847860058,4.207421867983659,2015-02-06 13:30:00,30.222453366666667,142277,4.188978940248489,4.858709007501602,5.528439074754715,5.744043976068497,6.4137740433216095,7.083504110574722
36,060139,PORT MACQUARIE AIRPORT AWS (COMPARISON) ,-31.4335,152.8655,4.2,5.4161415,1.6168107386171522,3.3498920935187235,1995-07-20 10:00:00,40.73268243333334,325848,5.77456164435329,7.730159465682203,10.2008052915077,11.12719049725644,14.49251621837684,18.744171571408145
37,060141,TAREE AIRPORT AWS                       ,-31.8895,152.512,8.0,5.3712063,1.7234102870766117,3.1166149603762734,1997-06-19 10:00:00,42.0034159,323193,5.686208367347717,6.540601313114166,7.394994258880615,7.670047357678413,8.524440333247185,9.378833323717117
38,060168,PORT MAQUARIE (PORT MACQUARIE AIRPORT AW,-31.4343,152.8662,4.5,5.437029,1.8557883377205537,2.9297677835210147,2020-10-15 15:00:00,30.172373999999998,43336,5.254417195916176,5.95386578887701,6.653314404189587,6.878486566245556,7.577935203909874,8.277383849024773
39,061055,NEWCASTLE NOBBYS SIGNAL STATION AWS     ,-32.9184,151.7985,33.0,7.647431,1.3851883462600567,5.52085997359618,2001-10-16 16:00:00,32.938208333333336,343048,38.38405125889451,60.515114701117746,95.12882059199673,109.99357042625525,172.51474101447866,270.29989337930533
40,061078,WILLIAMTOWN RAAF                        ,-32.7939,151.8364,7.5,6.0903215,1.4000771770537346,4.349989872450277,1989-02-20 13:30:00,44.153802633333335,406482,10.563482105731964,11.95318865776062,13.342895239591599,13.790280818939209,15.17998743057251,16.56969404220581
41,061087,GOSFORD (NARARA RESEARCH STATION) AWS   ,-33.3949,151.3289,20.0,5.132375,3.2951370443737846,1.5575603364515413,1999-04-30 18:00:00,50.95956571666667,145347,36.106139800172194,49.83337840371173,68.55805828073152,75.93251204884393,104.15865769380248,142.66061403252536
42,061250,PATERSON (TOCAL AWS)                    ,-32.6296,151.5919,30.0,5.5844955,2.214703761646426,2.5215541875821987,2002-07-18 10:00:00,37.54126298333333,290454,687.6973270064627,1563.0290610857803,3552.5930968877606,4627.421182389912,10517.728849170751,23905.96080441384
43,061260,CESSNOCK AIRPORT AWS                    ,-32.7914,151.3369,66.5,5.59944,1.8544943823003486,3.019389085915262,1994-06-28 00:00:00,40.06596913333333,377840,57.75896866680597,107.72545614266862,200.8281328426991,245.40488755127637,457.36654965397895,852.3152261860382
44,061287,MERRIWA (ROSCOMMON)                     ,-32.1852,150.1737,375.0,6.1609936,1.7090515017914305,3.604919787140318,2007-08-02 16:00:00,30.210638833333334,273169,6.688186794519424,7.546404629945755,8.404622435569763,8.680906891822815,9.539124727249146,10.397342562675476
45,061363,SCONE AIRPORT AWS                       ,-32.0335,150.8264,221.4,4.981134,1.5054648073923536,3.308701680289437,1989-01-01 11:00:00,43.59807285,413401,15.474951368320577,28.95272911784897,54.17212885390955,66.27832612621367,124.01518227375276,232.0514536641947
46,061366,NORAH HEAD AWS                          ,-33.2814,151.5766,18.8,7.2648263,1.3889641363109666,5.230391561480557,1989-10-25 10:00:00,32.708786366666665,537909,76.94551135276971,137.86230944190285,246.68875564648545,297.459117032216,531.8047489434284,950.4577823341707
47,061375,MANGROVE MOUNTAIN AWS                   ,-33.2894,151.2107,305.0,5.8208604,2.436258432938745,2.389262283177956,1994-06-28 00:00:00,39.337928483333336,384833,64.96731602635026,102.83602310238915,162.51016410997002,188.25801176937722,297.11956037558105,468.66540662749185
48,061379,WILLIAMTOWN COMPARISON AWS              ,-32.8081,151.8419,4.9,6.257231,1.5789753737117485,3.9628428281278856,1995-07-20 10:00:00,68.19338583333334,31292,14.875685727098425,18.021094851161365,21.537216188156588,22.75509279346431,26.82915453947683,31.383377811674936
49,061392,MURRURUNDI GAP AWS                      ,-31.7416,150.7937,729.4,7.8514023,1.2842677111841594,6.113524629125384,2003-06-20 11:00:00,33.894088583333335,307389,33.96448526813238,50.436076472864315,74.53690424913692,84.46118928425525,124.32161379801887,182.64440813857345
50,061412,COORANBONG (LAKE MACQUARIE AWS)         ,-33.0887,151.4636,6.0,4.5537534,3.5012550080658933,1.3006060299853996,2008-07-31 09:00:00,30.03800965,257303,11.267021924257278,12.310723185539246,13.354424461722374,13.69042120873928,14.73412249982357,15.777823776006699
51,061425,GOSFORD AWS                             ,-33.4351,151.3614,7.0,5.557721,2.709004334794939,2.051573364655094,2013-06-04 14:30:00,30.02781866666667,172546,11.365504771471024,12.4740669131279,13.582629084587097,13.939506381750107,15.048068553209305,16.156630754470825
52,061428,MAITLAND AIRPORT AWS                    ,-32.7023,151.4881,27.5,5.980704,1.8683441039194029,3.201071910775271,2016-07-11 11:00:00,30.207546200000003,117516,12.943737268447876,14.434957683086395,15.92617803812027,16.4062437415123,17.897464156150818,19.388684570789337
53,061430,SINGLETON DEFENCE AWS                   ,-32.6976,151.1564,125.0,5.506022,1.711031357246499,3.217955038142369,2017-04-03 13:30:00,30.021046233333333,105482,6.48637917637825,7.302792251110077,8.119205325841904,8.382031619548798,9.198444724082947,10.014857798814774
54,062100,NULLO MOUNTAIN AWS                      ,-32.7244,150.229,1130.0,7.790032,2.1100605945458106,3.69185222930502,1989-01-03 10:00:00,40.01174375,450387,86.738061147271,136.26507698816548,213.81006229576408,247.13394060027983,387.39864327318236,607.0126079604814
55,062101,MUDGEE AIRPORT AWS                      ,-32.5628,149.6149,471.0,4.7964463,1.5440259155630025,3.1064545452566668,1989-01-01 11:00:00,44.13489081666667,408372,8.284160069799345,14.584053315315831,25.626618817791805,30.71800352293744,53.90649516460706,94.55169784942872
56,063291,BATHURST AIRPORT AWS                    ,-33.4119,149.654,744.5,4.5955534,1.3483903003444417,3.408177437169643,1989-01-01 11:00:00,42.8830494,420294,2.2008247793146607,3.649359649883925,5.992104816416524,7.019528171300318,11.442747513644578,18.596510909563452
57,063292,MOUNT BOYCE AWS                         ,-33.6185,150.2741,1080.0,7.1276574,1.7638215170714941,4.041030991229118,1989-09-25 00:00:00,40.2407047,438357,282.8431228211565,481.00429651835685,817.2336360564724,969.1625898168429,1645.514663481886,2793.112887599005
58,063303,ORANGE AIRPORT AWS                      ,-33.3768,149.1263,944.7,6.7261634,1.6167724230440303,4.1602412877841415,1996-03-14 14:00:00,38.950355566666666,365534,6.732299745082855,7.645139396190643,8.557978987693787,8.85184770822525,9.764687299728394,10.677526950836182
59,063308,MARRANGAROO (DEFENCE)                   ,-33.4346,150.135,955.0,5.7547545,3.4914237818838454,1.6482543806811636,2017-12-07 12:00:00,30.042342516666668,93523,14.813958585262299,16.144396364688873,17.474834144115448,17.90313947200775,19.233577251434326,20.5640150308609
60,064017,COONABARABRAN AIRPORT AWS               ,-31.333,149.2699,645.0,6.5363307,1.5259125841973034,4.283555144385319,2001-07-02 11:00:00,35.025353216666666,326980,4.089160352945328,4.746017128229141,5.402873903512955,5.6143345683813095,6.271191358566284,6.928048148751259
61,065068,PARKES AIRPORT AWS                      ,-33.1281,148.2428,323.3,6.213931,1.687215321301016,3.682950839308181,1997-09-25 10:00:00,38.0110405,353426,6.674339115619659,7.570973694324493,8.467608273029327,8.756260097026825,9.652894675731659,10.549529254436493
62,065070,DUBBO AIRPORT AWS                       ,-32.2206,148.5753,284.0,6.046174,1.4027621075831547,4.3101920252141035,1989-01-02 09:00:00,49.58289548333333,363465,2.231106236577034,2.6440449953079224,3.0569837391376495,3.189920336008072,3.6028590947389603,4.015797853469849
63,065091,COWRA AIRPORT COMPARISON                ,-33.8451,148.6534,300.0,4.434647,1.58924909047951,2.79040404040404,2004-07-06 09:00:00,67.5,176,0,0,0,0,0,0
64,065103,FORBES AIRPORT AWS                      ,-33.3627,147.9205,230.4,5.9218216,1.7383023621303735,3.4066694743374812,1996-01-10 11:00:00,43.784623466666666,327278,17.753664403336003,24.677359693593573,34.03950621835965,37.706160476110945,51.65691092124455,70.52096607132562
65,065111,COWRA AIRPORT AWS                       ,-33.8382,148.654,300.4,4.4077425,1.5576537504133052,2.8297318958951134,2004-07-14 16:00:00,35.674933216666666,276294,2.951249599456787,3.4729340821504593,3.9946185499429703,4.162563443183899,4.68424791097641,5.205932393670082
66,066022,FORT DENISON                            ,-33.8551,151.2254,5.0,6.0842576,1.4421618706011265,4.218845142643794,1990-08-13 00:00:00,31.726785316666668,541329,4.714499205350876,5.366032719612122,6.01756626367569,6.227313190698624,6.878846734762192,7.5303802490234375
67,066037,SYDNEY AIRPORT AMO                      ,-33.9465,151.1731,6.0,6.1535954,1.0969022781330893,5.6099759934983515,1970-01-02 04:30:00,60.940509633333335,459644,8.516157183954183,13.926114987250205,22.639303412324235,26.4505565768841,42.81096157624331,69.16075886728346
68,066043,KURNELL AWS                             ,-34.0039,151.2111,4.0,6.999187,1.2353385316513221,5.6658048084108525,2000-03-17 13:00:00,30.605981866666664,396398,5.420783370733261,6.215619832277298,7.010456293821335,7.2663364708423615,8.061172932386398,8.856009423732758
69,066051,LITTLE BAY (THE COAST GOLF CLUB)        ,-33.9829,151.2502,22.0,7.291409,1.5517248523726948,4.698905868850685,1999-04-30 18:00:00,30.851812199999998,408259,104.38255689205522,202.77276791241272,393.7124826207387,487.4415719852008,946.1513855596929,1836.3407654737262
70,066059,TERREY HILLS AWS                        ,-33.6908,151.2253,199.0,6.041613,2.075289471907815,2.911214644386534,2004-09-23 10:00:00,33.448395266666665,291640,8.474332630634308,9.461162686347961,10.447992742061615,10.765681087970734,11.75251117348671,12.739341229200363
71,066062,SYDNEY (OBSERVATORY HILL)               ,-33.8607,151.205,39.0,5.9411345,63987.99843502045,9.284763702763764e-05,1993-09-06 00:00:00,79.02380365,32311,1.3171040054269063,1.3171040054269063,1.3171040054269063,1.3171040054269063,1.3171040054269063,1.3171040054269063
72,066137,BANKSTOWN AIRPORT AWS                   ,-33.9176,150.9837,7.2,4.4226813,1.3763691998490313,3.213295772761864,1989-05-31 11:30:00,40.95089845,434794,2.6312277615070343,3.089687317609787,3.548146888613701,3.695737898349762,4.154197469353676,4.61265704035759
73,066161,HOLSWORTHY AERODROME AWS                ,-33.9925,150.9489,68.2,4.692504,1.4903711626017089,3.148547185351185,2012-08-31 10:00:00,30.0612502,185632,2.7001583874225616,3.0947718918323517,3.4893853664398193,3.616422563791275,4.011036038398743,4.405649542808533
74,066193,MARSFIELD (MACQUARIE UNIVERSITY NO:2)   ,-33.7654,151.1176,51.0,4.9263644,,,,,,,,,,,
75,066194,CANTERBURY RACECOURSE AWS               ,-33.9057,151.1134,3.0,4.9800696,1.5717191958791696,3.16854922326815,1996-01-10 11:00:00,32.50860766666667,440757,3.6894627064466476,4.235756695270538,4.782050684094429,4.9579180628061295,5.50421205163002,6.050506055355072
76,066195,SYDNEY OLYMPIC PARK (SYDNEY OLYMPIC PK (,-33.8521,151.0646,28.0,4.6605263,1.5161003404948157,3.0740223131364055,1996-01-10 11:00:00,32.368061983333334,224143,5.381019592346714,6.982983363247822,8.927269582581829,9.637669611440627,12.149233763527947,15.197492193947905
77,066196,SYDNEY HARBOUR (WEDDING CAKE WEST)      ,-33.8405,151.2643,6.0,6.9473424,1.26896787997034,5.474797672534353,1996-02-28 19:30:00,35.73832111666666,398927,5.4448670744895935,6.2730584144592285,7.101249784231186,7.367867887020111,8.196059256792068,9.024250656366348
78,066197,MANLY (NORTH HEAD)                      ,-33.8152,151.2986,90.0,8.081692,1.819504822460519,4.441698445742219,1997-08-28 10:00:00,31.029225166666667,434248,13.188417077064514,14.583394706249237,15.97837233543396,16.427454829216003,17.822432458400726,19.21741008758545
79,066198,SYDNEY HARBOUR (SHARK ISLAND)           ,-33.8614,151.2569,3.0,6.568132,1.3717738370220784,4.788057438049698,1997-08-28 17:00:00,32.21675638333333,58138,3.083976775407791,3.53947351872921,3.9949702471494675,4.141607448458672,4.59710419178009,5.052600920200348
80,066199,MIDDLE HEAD                             ,-33.8283,151.2636,35.0,6.8600187,2.1420202641651667,3.202592825533892,1997-09-08 14:30:00,31.54770605,58829,12.895851790904999,14.14860412478447,15.401356488466263,15.804652661085129,17.057405024766922,18.310157418251038
81,066200,SYDNEY HARBOUR (CLARKE ISLAND)          ,-33.8642,151.2394,2.0,6.2827954,1.5357011616728755,4.09115756765186,1997-08-28 10:00:00,32.260680883333336,58071,9.493047375764153,12.80109944462373,17.102126742171922,18.744848349952527,24.830005795902906,32.74173987387767
82,066201,SOUTH HEAD                              ,-33.8361,151.28,25.0,7.2493324,1.5623815563926737,4.639924478317727,1997-08-28 17:00:00,31.556477299999997,59306,28.366780760922538,44.36976368204239,69.25451717390914,79.90243518986816,124.50807682201687,193.87017024134323
83,066202,SYDNEY HARBOUR (CANNAE POINT)           ,-33.8153,151.2842,20.0,7.2391496,2.030902139553138,3.564499455428181,1997-08-28 14:00:00,38.87421343333333,48152,20.683250606060028,22.6276575922966,24.572064638137817,25.198023855686188,27.142430901527405,29.086837947368622
84,066203,SYDNEY HARBOUR (BOMBORA)                ,-33.8167,151.2722,2.0,6.909982,1.5125932958396002,4.568301488207846,1998-10-30 16:00:00,57.51984576666667,17620,17.084940066724023,24.508746840814315,34.72626904662674,38.773326711997896,54.35887345371914,75.80954893183745
85,066208,WATTAMOLLA AWS                          ,-34.1407,151.1185,44.0,7.072532,1.1598088110056721,6.098015560718866,2007-06-26 09:00:00,31.128312349999998,266840,66.35009772829014,110.13165255623002,182.37690250919903,214.4602935677393,354.5327059463368,585.6703730203758
86,066212,SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE),-33.8338,151.0718,4.0,4.684545,2.0400046508790144,2.2963403726124345,2011-08-31 15:00:00,30.032161133333332,203351,6.311746746301651,7.05218343436718,7.7926201075315475,8.03098750114441,8.7714242041111,9.511860892176628
87,067033,RICHMOND RAAF                           ,-33.6022,150.7794,19.0,4.3324103,0.5412614160419384,8.004284449503572,1985-01-02 17:00:00,2922.635173583333,1757,0,0,0,0,0,0
88,067105,RICHMOND RAAF                           ,-33.6004,150.7761,19.0,4.3344035,1.5697926590945126,2.761131216757142,1989-01-18 16:30:00,41.69553475,431609,5.139495015144348,5.861456632614136,6.583418279886246,6.815838009119034,7.537799656391144,8.259761303663254
89,067108,BADGERYS CREEK AWS                      ,-33.8969,150.7281,81.2,4.821594,1.6765246212397327,2.875945976096579,1996-01-10 11:00:00,32.27391441666666,442224,4.961206555366516,5.624465778470039,6.287724986672401,6.501246765255928,7.1645060032606125,7.827765241265297
90,067113,PENRITH LAKES AWS                       ,-33.7195,150.6783,24.7,3.816948,1.514507114406367,2.5202575152694653,1996-01-10 11:00:00,31.79847446666667,450627,3.804932400584221,4.39925742149353,4.9935824275016785,5.184912353754044,5.779237374663353,6.3735624104738235
91,067117,HOLSWORTHY CONTROL RANGE                ,-33.9795,150.9254,40.0,4.415331,1.3430872483737524,3.287449041145336,1998-04-30 17:00:00,31.90560775,269662,1.566622942686081,1.8540254458785057,2.1414279490709305,2.2339508943259716,2.521353404968977,2.808755923062563
92,067119,HORSLEY PARK EQUESTRIAN CENTRE AWS      ,-33.851,150.8567,100.0,4.9068336,1.8095311649823538,2.711660204387522,1997-09-04 13:30:00,31.34193691666667,429587,5.141425669193268,5.832581087946892,6.523736476898193,6.746238812804222,7.437394231557846,8.12854965031147
93,068072,NOWRA RAN AIR STATION AWS               ,-34.9469,150.5353,109.0,5.3677278,1.3663950540379755,3.9283864067258705,2000-11-29 10:00:00,30.982478216666667,379642,7.536790430545807,8.488936230540276,9.441082045435905,9.74760453402996,10.699750363826752,11.651896208524704
94,068076,NOWRA RAN AIR STATION                   ,-34.9449,150.545,109.0,5.51312,0.5498059131952945,10.027393380270292,1989-06-10 16:00:00,2193.0752453500004,2746,0,0,0,0,0,0
95,068151,JERVIS BAY (POINT PERPENDICULAR AWS)    ,-35.0936,150.8049,85.0,7.490162,1.6763151175962985,4.468230237338815,2004-10-08 10:00:00,40.42147885,240795,116.65351434060179,203.83084811393104,355.8071807979931,425.64282985256335,742.4922292037875,1294.8561022692131
96,068192,CAMDEN AIRPORT AWS                      ,-34.039,150.689,73.9,4.4065576,1.7381329220235417,2.5352247254122013,1994-09-19 15:00:00,38.34953711666667,391678,5.980200752615929,6.75332647562027,7.526452228426933,7.775343120098114,8.548468872904778,9.321594640612602
97,068228,BELLAMBI AWS                            ,-34.3691,150.9291,10.0,6.8187523,1.3736961642016496,4.963799467825704,1989-01-01 11:00:00,32.986001316666666,546354,54.91486379802206,95.58134839832762,166.15739985977103,198.49805715822902,344.76774705532165,598.6165186637905
98,068239,MOSS VALE AWS                           ,-34.5253,150.4217,678.4,7.361471,1.5477370466333291,4.756280268770649,2001-02-26 16:00:00,34.980666066666664,332576,169.64316361645078,305.07542504467085,548.2877745966421,662.1189449861497,1189.474685762038,2136.5121745495267
99,068241,ALBION PARK (SHELLHARBOUR AIRPORT)      ,-34.5639,150.7924,8.0,4.9378114,1.315078554489503,3.754765339155807,1999-06-04 15:00:00,37.18340791666667,337390,7.32929565012455,8.323923274874687,9.318550914525986,9.63874951004982,10.63337716460228,11.6280048340559
100,068242,KIAMA (BOMBO HEADLAND)                  ,-34.6532,150.8609,15.5,6.930965,1.5128483940997774,4.581400868572231,2001-12-17 16:00:00,38.39180955,291999,52.553262664632726,81.50562488431768,126.07837470328032,145.03097569180963,223.87694282076924,345.2619110111604
101,068253,PORT KEMBLA NTC AWS                     ,-34.4734,150.9118,0.0,6.519816,1.677188800384536,3.8873476380766565,2012-07-11 14:30:00,30.0291607,188267,9.90658974647522,11.036218792200089,12.16584786772728,12.52950718998909,13.659136265516281,14.788765341043472
102,068257,CAMPBELLTOWN (MOUNT ANNAN)              ,-34.0615,150.7735,112.0,4.621676,2.2507637216598515,2.053381225090059,2006-11-14 12:00:00,31.000984416666665,278336,5.841542959213257,6.532196834683418,7.222850739955902,7.4451916217803955,8.13584552705288,8.826499432325363
103,068262,HIGH RANGE AWS (WANGANDERRY)            ,-34.3335,150.267,813.6,7.0253158,1.3149055028630108,5.342829386803526,2014-07-01 12:30:00,30.19680686666667,152891,7.851281434297562,8.75709879398346,9.66291618347168,9.954524248838425,10.860341638326645,11.766159027814865
